physical time,Temperature Supply,Target T ,Outdoor T ,Monitoring Points T1,Monitoring Points T2,Monitoring Points T3,Monitoring Points T4
2021/12/16 8:50,44.12,39.2,3,19.45,17.91,21.72,20.15
2021/12/16 9:00,44.41,39.2,3,19.45,18.18,21.72,20.14
2021/12/16 9:10,44.26,39.2,3,19.45,18.18,21.72,20.14
2021/12/16 9:20,44.26,39.2,3,19.41,18.18,21.72,20.14
2021/12/16 9:30,44.26,39.2,3,19.41,18.27,21.72,20.14
2021/12/16 9:40,44.26,39.2,3,19.41,18.27,21.72,20.14
2021/12/16 9:50,44.26,39.2,3,19.36,18.27,21.46,20.14
2021/12/16 10:00,44.26,39.2,3,19.36,18.21,21.46,20.11
2021/12/16 10:10,44.26,39.2,3,19.36,18.21,21.46,20.11
2021/12/16 10:20,44.26,39.2,3,19.41,18.21,21.47,20.11
2021/12/16 10:30,44.26,39.2,3,19.41,18.24,21.47,20.13
2021/12/16 10:40,44.27,39.2,3,19.41,18.24,21.47,20.13
2021/12/16 10:50,43.82,39.2,3,19.36,18.24,21.49,20.13
2021/12/16 11:00,43.97,39.2,3,19.36,18.16,21.49,20.15
2021/12/16 11:10,43.97,39.2,3,19.36,18.16,21.49,20.15
2021/12/16 11:20,43.93,39.2,3,19.25,18.16,21.4,20.15
2021/12/16 11:30,43.82,39.2,3,19.25,18.15,21.4,20.07
2021/12/16 11:40,43.82,39.2,3,19.25,18.15,21.4,20.07
2021/12/16 11:50,43.82,39.2,3,19.34,18.15,21.53,20.07
2021/12/16 12:00,43.82,39.2,3,19.34,18.16,21.53,20.04
2021/12/16 12:10,43.68,39.2,3,19.34,18.16,21.53,20.04
2021/12/16 12:20,43.82,39.2,3,19.98,18.16,21.53,20.04
2021/12/16 12:30,43.82,39.2,3,19.98,18.09,21.53,20.03
2021/12/16 12:40,43.68,39.2,3,19.98,18.09,21.53,20.03
2021/12/16 12:50,43.38,39.2,3,19.33,18.09,21.67,20.03
2021/12/16 13:00,43.38,39.2,3,19.33,17.97,21.67,20.66
2021/12/16 13:10,43.51,39.2,3,19.33,17.97,21.67,20.66
2021/12/16 13:20,43.53,39.2,3,19.39,17.97,21.77,20.66
2021/12/16 13:30,43.24,39.2,3,19.39,17.85,21.77,20.28
2021/12/16 13:40,43.38,38.6,4,19.39,17.85,21.77,20.28
2021/12/16 13:50,43.38,38.6,4,19.4,17.85,21.9,20.28
2021/12/16 14:00,43.29,38.6,4,19.4,17.71,21.9,20.48
2021/12/16 14:10,43.38,38.6,4,19.4,17.71,21.9,20.48
2021/12/16 14:20,43.24,38.6,4,19.39,17.71,21.9,20.48
2021/12/16 14:30,43.24,38.6,4,19.39,17.94,21.9,20.54
2021/12/16 14:40,43.24,38.6,4,19.39,17.94,21.9,20.54
2021/12/16 14:50,43.24,38.6,4,19.26,17.94,21.96,20.54
2021/12/16 15:00,43.24,38.6,4,19.26,17.98,21.96,21.09
2021/12/16 15:10,43.24,38.6,4,19.26,17.98,21.96,21.09
2021/12/16 15:20,43.24,38.6,4,19.31,17.98,21.9,21.09
2021/12/16 15:30,43.24,38.6,4,19.31,18.04,21.9,20.6
2021/12/16 15:40,43.24,38.6,4,19.31,18.04,21.9,20.6
2021/12/16 15:50,43.21,39.6,4,19.26,18.04,21.76,20.6
2021/12/16 16:00,43.24,39.6,4,19.26,17.99,21.76,20.48
2021/12/16 16:10,43.24,39.6,4,19.26,17.99,21.76,20.48
2021/12/16 16:20,43.1,40.6,4,19.16,17.99,21.74,20.48
2021/12/16 16:30,43.24,40.6,4,19.16,17.97,21.74,20.48
2021/12/16 16:40,43.24,41.2,3,19.16,17.97,21.74,20.48
2021/12/16 16:50,43.53,41.2,3,19.16,17.97,21.37,20.48
2021/12/16 17:00,43.53,41.2,3,19.16,18.04,21.37,20.92
2021/12/16 17:10,43.39,41.2,3,19.16,18.04,21.37,20.92
2021/12/16 17:20,43.53,41.2,3,19.16,18.04,21.59,20.92
2021/12/16 17:30,43.82,41.2,3,19.13,17.81,21.59,20.46
2021/12/16 17:40,43.97,41.2,3,19.13,17.81,21.59,20.46
2021/12/16 17:50,44.09,41.2,3,19.13,17.81,21.54,20.46
2021/12/16 18:00,44.26,41.2,3,19.2,16.44,21.54,20.31
2021/12/16 18:10,44.26,41.2,3,19.2,16.44,21.54,20.31
2021/12/16 18:20,44.41,41.2,3,19.2,16.44,21.57,20.31
2021/12/16 18:30,44.29,41.2,3,19.23,16.99,21.57,20.37
2021/12/16 18:40,44.41,42.4,1,19.23,16.99,21.57,20.37
2021/12/16 18:50,44.56,42.4,1,19.23,16.99,21.72,20.37
2021/12/16 19:00,44.26,42.4,1,19.12,17.2,21.72,20.51
2021/12/16 19:10,44.41,42.4,1,19.12,17.2,21.72,20.51
2021/12/16 19:20,44.41,42.4,1,19.12,17.2,21.54,20.51
2021/12/16 19:30,43.97,42.4,1,19.1,17.68,21.54,20.51
2021/12/16 19:40,43.97,42.4,1,19.1,17.68,21.54,20.51
2021/12/16 19:50,43.97,42.4,1,19.1,17.68,21.63,20.51
2021/12/16 20:00,43.97,42.4,1,19.02,17.88,21.63,20.74
2021/12/16 20:10,43.82,43,0,19.02,17.88,21.63,20.74
2021/12/16 20:20,43.82,43,0,19.02,17.88,21.61,20.74
2021/12/16 20:30,43.82,43,0,18.92,17.89,21.61,20.82
2021/12/16 20:40,43.82,43.4,-1,18.92,17.89,21.61,20.82
2021/12/16 20:50,43.82,43.4,-1,18.92,17.89,21.3,20.82
2021/12/16 21:00,43.38,43.4,-1,18.85,17.88,21.3,20.83
2021/12/16 21:10,43.58,43.4,-1,18.85,17.88,21.3,20.83
2021/12/16 21:20,43.82,43.4,-1,18.85,17.88,21.57,20.83
2021/12/16 21:30,43.68,43.4,-1,18.86,18.09,21.57,20.85
2021/12/16 21:40,43.82,43.4,-1,18.86,18.09,21.57,20.85
2021/12/16 21:50,43.82,43.4,-1,18.86,18.09,21.57,20.85
2021/12/16 22:00,43.82,43.4,-1,18.85,18.12,21.57,20.78
2021/12/16 22:10,44.56,43.8,-2,18.85,18.12,21.57,20.78
2021/12/16 22:20,43.09,43.8,-2,18.85,18.12,21.59,20.78
2021/12/16 22:30,44.56,43.8,-2,18.82,18.28,21.59,20.82
2021/12/16 22:40,43.91,43.8,-2,18.82,18.28,21.59,20.82
2021/12/16 22:50,43.97,42.8,-2,18.82,18.28,21.61,20.82
2021/12/16 23:00,43.95,42.8,-2,18.71,18.12,21.61,20.8
2021/12/16 23:10,43.97,42.4,-1,18.71,18.12,21.61,20.8
2021/12/16 23:20,43.82,40.4,-1,18.71,18.12,21.43,20.8
2021/12/16 23:30,43.82,40.4,-1,18.68,17.99,21.43,20.8
2021/12/16 23:40,43.85,40.4,-1,18.68,17.99,21.43,20.8
2021/12/16 23:50,43.82,40.4,-1,18.68,17.99,21.5,20.8
2021/12/17 0:00,43.97,40.4,-1,18.59,18.08,21.5,20.76
2021/12/17 0:10,43.82,40.8,-2,18.59,18.08,21.5,20.76
2021/12/17 0:20,43.83,40.8,-2,18.59,18.08,21.45,20.76
2021/12/17 0:30,43.93,40.8,-2,18.52,18.09,21.45,20.75
2021/12/17 0:40,43.82,40.8,-2,18.52,18.09,21.45,20.75
2021/12/17 0:50,43.95,40.8,-2,18.52,18.09,21.53,20.75
2021/12/17 1:00,43.82,40.8,-2,18.41,18.04,21.53,20.71
2021/12/17 1:10,43.85,40.8,-2,18.41,18.04,21.53,20.71
2021/12/17 1:20,43.82,40.8,-2,18.41,18.04,21.56,20.71
2021/12/17 1:30,43.82,40.8,-2,18.31,18.05,21.56,20.66
2021/12/17 1:40,43.82,41.6,-4,18.31,18.05,21.56,20.66
2021/12/17 1:50,43.83,41.6,-4,18.31,18.05,21.47,20.66
2021/12/17 2:00,43.82,41.6,-4,18.17,17.95,21.47,20.65
2021/12/17 2:10,43.82,41.6,-4,18.17,17.95,21.47,20.65
2021/12/17 2:20,43.82,41.6,-4,18.17,17.95,21.43,20.65
2021/12/17 2:30,43.82,41.6,-4,18.55,17.85,21.43,20.59
2021/12/17 2:40,43.82,41.6,-4,18.55,17.85,21.43,20.59
2021/12/17 2:50,43.79,41.6,-4,18.55,17.85,21.46,20.59
2021/12/17 3:00,43.82,41.6,-4,18.04,18.42,21.46,20.54
2021/12/17 3:10,43.68,41.6,-4,18.04,18.42,21.46,20.54
2021/12/17 3:20,43.82,41.6,-4,18.04,18.42,21.39,20.54
2021/12/17 3:30,43.68,41.6,-4,17.93,17.81,21.39,20.46
2021/12/17 3:40,42.94,42,-5,17.93,17.81,21.39,20.46
2021/12/17 3:50,43.53,44,-5,17.93,17.81,21.37,20.46
2021/12/17 4:00,45.3,44,-5,17.79,17.7,21.37,20.52
2021/12/17 4:10,43.09,44,-5,17.79,17.7,21.37,20.52
2021/12/17 4:20,45.21,45,-5,17.79,17.7,21.32,20.52
2021/12/17 4:30,45.15,45,-5,17.69,17.63,21.32,20.49
2021/12/17 4:40,45.14,45.4,-6,17.69,17.63,21.32,20.49
2021/12/17 4:50,45.08,45.4,-6,17.69,17.63,21.32,20.49
2021/12/17 5:00,46.62,45.4,-6,17.62,17.57,21.32,20.48
2021/12/17 5:10,45.88,45.8,-7,17.62,17.57,21.32,20.48
2021/12/17 5:20,44.85,45.8,-7,17.62,17.57,21.27,20.48
2021/12/17 5:30,47.5,45.8,-7,17.64,17.57,21.27,20.46
2021/12/17 5:40,44.85,45.8,-7,17.64,17.57,21.27,20.46
2021/12/17 5:50,47.65,45.8,-7,17.64,17.57,21.35,20.46
2021/12/17 6:00,45,45.8,-7,17.5,17.53,21.35,20.44
2021/12/17 6:10,46.62,45.8,-7,17.5,17.53,21.35,20.44
2021/12/17 6:20,46.03,45.8,-7,17.5,17.53,21.27,20.44
2021/12/17 6:30,46.25,45.8,-7,17.49,17.44,21.27,20.42
2021/12/17 6:40,46.18,46.2,-8,17.49,17.44,21.27,20.42
2021/12/17 6:50,46.76,46.2,-8,17.49,17.44,21.21,20.42
2021/12/17 7:00,46.47,46.2,-8,17.48,17.51,21.21,20.34
2021/12/17 7:10,45.59,46.2,-8,17.48,17.51,21.21,20.34
2021/12/17 7:20,46.72,46.2,-8,17.48,17.51,21.22,20.34
2021/12/17 7:30,45.91,46.2,-8,17.45,17.02,21.22,20.38
2021/12/17 7:40,47.21,46.2,-8,17.45,17.02,21.22,20.38
2021/12/17 7:50,46.18,45.2,-8,17.45,17.02,21.01,20.38
2021/12/17 8:00,46.18,45.2,-8,17.37,14.58,21.01,20.38
2021/12/17 8:10,46.03,45.2,-8,17.37,14.58,21.01,20.38
2021/12/17 8:20,46.03,44.2,-8,17.37,14.58,21.01,20.38
2021/12/17 8:30,46.03,44.2,-8,17.35,16.27,21.01,20.39
2021/12/17 8:40,46.07,44.2,-8,17.35,16.27,21.01,20.39
2021/12/17 8:50,46.29,44.2,-8,17.35,16.27,21.1,20.39
2021/12/17 9:00,46.27,44.2,-8,17.32,16.59,21.1,19.06
2021/12/17 9:10,46.18,44.2,-8,17.32,16.59,21.1,19.06
2021/12/17 9:20,46.47,44.2,-8,17.32,16.59,21.27,19.06
2021/12/17 9:30,46.45,44.2,-8,17.29,16.51,21.27,18.72
2021/12/17 9:40,46.45,44.2,-8,17.29,16.51,21.27,18.72
2021/12/17 9:50,46.32,44.2,-8,17.29,16.51,21.07,18.72
2021/12/17 10:00,46.47,44.2,-8,17.31,16.76,21.07,18.98
2021/12/17 10:10,46.03,43.8,-7,17.31,16.76,21.07,18.98
2021/12/17 10:20,46.32,43.8,-7,17.31,16.76,21.13,18.98
2021/12/17 10:30,46.26,43.8,-7,17.25,16.85,21.13,18.99
2021/12/17 10:40,46.18,43.4,-6,17.25,16.85,21.13,18.99
2021/12/17 10:50,46.03,43.4,-6,17.25,16.85,21.16,18.99
2021/12/17 11:00,45.89,43.4,-6,17.28,16.87,21.16,19.48
2021/12/17 11:10,45.88,43,-5,17.28,16.87,21.16,19.48
2021/12/17 11:20,45.44,43,-5,17.28,16.87,21.18,19.48
2021/12/17 11:30,45.44,43,-5,17.31,16.92,21.18,19.66
2021/12/17 11:40,43.82,43,-5,17.31,16.92,21.18,19.66
2021/12/17 11:50,45.74,43,-5,17.31,16.92,20.96,19.66
2021/12/17 12:00,45.59,43,-5,17.92,16.85,20.96,19.7
2021/12/17 12:10,45.44,42.6,-4,17.92,16.85,20.96,19.7
2021/12/17 12:20,45.44,42.6,-4,17.92,16.85,20.82,19.7
2021/12/17 12:30,45.58,42.6,-4,17.43,16.87,20.82,19.72
2021/12/17 12:40,45.59,42.6,-4,17.43,16.87,20.82,19.72
2021/12/17 12:50,45.59,42.6,-4,17.43,16.87,20.92,19.72
2021/12/17 13:00,45.74,42.6,-4,17.48,16.22,20.92,19.74
2021/12/17 13:10,45.74,41.8,-2,17.48,16.22,20.92,19.74
2021/12/17 13:20,45.59,41.8,-2,17.48,16.22,20.99,19.74
2021/12/17 13:30,45.74,41.8,-2,17.5,16.82,20.99,19.76
2021/12/17 13:40,45.44,41.4,-1,17.5,16.82,20.99,19.76
2021/12/17 13:50,45.88,41.4,-1,17.5,16.82,20.56,19.76
2021/12/17 14:00,45.76,41.4,-1,18.14,16.72,20.56,19.72
2021/12/17 14:10,45.88,41,0,18.14,16.72,20.56,19.72
2021/12/17 14:20,45.76,41,0,18.14,16.72,20.93,19.72
2021/12/17 14:30,45.74,41,0,17.75,16.78,20.93,19.53
2021/12/17 14:40,45.74,41,0,17.75,16.78,20.93,19.53
2021/12/17 14:50,45.88,41,0,17.75,16.78,20.83,19.53
2021/12/17 15:00,45.74,41,0,17.72,16.73,20.83,19.86
2021/12/17 15:10,45.84,41,0,17.72,16.73,20.83,19.86
2021/12/17 15:20,45.88,41,0,17.72,16.73,20.92,19.86
2021/12/17 15:30,45.88,41,0,17.75,16.76,20.92,19.84
2021/12/17 15:40,45.88,41,0,17.75,16.76,20.92,19.84
2021/12/17 15:50,45.74,41,0,17.75,16.76,20.99,19.84
2021/12/17 16:00,45.74,41,0,17.62,16.71,20.99,19.67
2021/12/17 16:10,45.88,42,0,17.62,16.71,20.99,19.67
2021/12/17 16:20,45.88,42,0,17.62,16.71,20.93,19.67
2021/12/17 16:30,45.88,42,0,17.61,16.71,20.93,19.6
2021/12/17 16:40,45.74,43,0,17.61,16.71,20.93,19.6
2021/12/17 16:50,45.88,43,0,17.61,16.71,20.86,19.6
2021/12/17 17:00,45.88,43,0,17.64,16.65,20.86,18.99
2021/12/17 17:10,45.88,43,0,17.64,16.65,20.86,18.99
2021/12/17 17:20,45.88,43,0,17.64,16.65,21.02,18.99
2021/12/17 17:30,45.88,43,0,17.64,16.44,21.02,19.69
2021/12/17 17:40,45.88,43.4,-1,17.64,16.44,21.02,19.69
2021/12/17 17:50,45.88,43.4,-1,17.64,16.44,21.02,19.69
2021/12/17 18:00,45.88,43.4,-1,17.59,15.32,21.02,19.87
2021/12/17 18:10,45.88,43.8,-2,17.59,15.32,21.02,19.87
2021/12/17 18:20,45.64,43.8,-2,17.59,15.32,21.01,19.87
2021/12/17 18:30,45.88,43.8,-2,17.56,15.89,21.01,19.86
2021/12/17 18:40,45.74,43.8,-2,17.56,15.89,21.01,19.86
2021/12/17 18:50,45.74,43.8,-2,17.56,15.89,21.06,19.86
2021/12/17 19:00,45.88,43.8,-2,17.53,16.31,21.06,20
2021/12/17 19:10,45.74,44.6,-4,17.53,16.31,21.06,20
2021/12/17 19:20,45.74,44.6,-4,17.53,16.31,21.07,20
2021/12/17 19:30,45.88,44.6,-4,17.53,16.44,21.07,20.21
2021/12/17 19:40,45.74,43.8,-2,17.53,16.44,21.07,20.21
2021/12/17 19:50,45.88,43.8,-2,17.53,16.44,21.03,20.21
2021/12/17 20:00,45.88,43.8,-2,17.52,16.61,21.03,20.37
2021/12/17 20:10,45.74,45,-5,17.52,16.61,21.03,20.37
2021/12/17 20:20,45.59,45,-5,17.52,16.61,20.93,20.37
2021/12/17 20:30,45.44,45,-5,17.48,16.78,20.93,20.32
2021/12/17 20:40,45.59,45.4,-6,17.48,16.78,20.93,20.32
2021/12/17 20:50,45,45.4,-6,17.48,16.78,21.02,20.32
2021/12/17 21:00,46.47,45.4,-6,17.49,16.86,21.02,20.25
2021/12/17 21:10,44.85,45.4,-6,17.49,16.86,21.02,20.25
2021/12/17 21:20,45.44,45.4,-6,17.49,16.86,21.05,20.25
2021/12/17 21:30,45.88,45.4,-6,17.5,16.93,21.05,20.14
2021/12/17 21:40,45.44,45.4,-6,17.5,16.93,21.05,20.14
2021/12/17 21:50,45.59,45.4,-6,17.5,16.93,21.07,20.14
2021/12/17 22:00,45.29,45.4,-6,17.49,16.78,21.07,20.18
2021/12/17 22:10,45.43,45,-5,17.49,16.78,21.07,20.18
2021/12/17 22:20,45.29,45,-5,17.49,16.78,21.1,20.18
2021/12/17 22:30,45.15,45,-5,17.48,16.99,21.1,20.13
2021/12/17 22:40,46.89,45.4,-6,17.48,16.99,21.1,20.13
2021/12/17 22:50,45.14,45.4,-6,17.48,16.99,20.83,20.13
2021/12/17 23:00,45.29,45.4,-6,17.45,16.8,20.83,20.13
2021/12/17 23:10,47.5,44.8,-7,17.45,16.8,20.83,20.13
2021/12/17 23:20,45.44,44.8,-7,17.45,16.8,21.06,20.13
2021/12/17 23:30,45.44,44.8,-7,17.45,16.83,21.06,20.13
2021/12/17 23:40,45.29,42.8,-7,17.45,16.83,21.06,20.13
2021/12/17 23:50,45.29,42.8,-7,17.45,16.83,21.13,20.13
2021/12/18 0:00,45.26,42.8,-7,17.48,16.92,21.13,20.15
2021/12/18 0:10,45.15,42.4,-6,17.48,16.92,21.13,20.15
2021/12/18 0:20,45.15,42.4,-6,17.48,16.92,21.15,20.15
2021/12/18 0:30,45.29,42.4,-6,17.43,16.76,21.15,20.14
2021/12/18 0:40,45.15,42,-5,17.43,16.76,21.15,20.14
2021/12/18 0:50,45,42,-5,17.43,16.76,21.16,20.14
2021/12/18 1:00,45,42,-5,17.46,16.79,21.16,20.07
2021/12/18 1:10,45.15,42.4,-6,17.46,16.79,21.16,20.07
2021/12/18 1:20,45.15,42.4,-6,17.46,16.79,21.12,20.07
2021/12/18 1:30,45,42.4,-6,17.41,16.68,21.12,20.05
2021/12/18 1:40,45.15,42.8,-7,17.41,16.68,21.12,20.05
2021/12/18 1:50,45.15,42.8,-7,17.41,16.68,21.07,20.05
2021/12/18 2:00,45,42.8,-7,17.43,16.69,21.07,20
2021/12/18 2:10,45,42.8,-7,17.43,16.69,21.07,20
2021/12/18 2:20,45.01,42.8,-7,17.43,16.69,21.09,20
2021/12/18 2:30,45,42.8,-7,17.37,16.66,21.09,20.03
2021/12/18 2:40,45,43.2,-8,17.37,16.66,21.09,20.03
2021/12/18 2:50,45,43.2,-8,17.37,16.66,21.67,20.03
2021/12/18 3:00,45.15,43.2,-8,17.38,16.65,21.67,20
2021/12/18 3:10,45,43.2,-8,17.38,16.65,21.67,20
2021/12/18 3:20,45,43.2,-8,17.38,16.65,21.19,20
2021/12/18 3:30,45.07,43.2,-8,17.32,16.66,21.19,19.97
2021/12/18 3:40,44.98,43.2,-8,17.32,16.66,21.19,19.97
2021/12/18 3:50,45,43.2,-8,17.32,16.66,21.1,19.97
2021/12/18 4:00,45.02,43.2,-8,17.29,16.68,21.1,19.98
2021/12/18 4:10,43.82,45.2,-8,17.29,16.68,21.1,19.98
2021/12/18 4:20,46.91,45.2,-8,17.29,16.68,21.05,19.98
2021/12/18 4:30,44.41,45.2,-8,17.27,16.61,21.05,19.94
2021/12/18 4:40,46.62,46.2,-8,17.27,16.61,21.05,19.94
2021/12/18 4:50,45.44,46.2,-8,17.27,16.61,21.07,19.94
2021/12/18 5:00,47.42,46.2,-8,17.25,16.64,21.07,19.94
2021/12/18 5:10,45.44,46.2,-8,17.25,16.64,21.07,19.94
2021/12/18 5:20,48.09,46.2,-8,17.25,16.64,21.07,19.94
2021/12/18 5:30,45.44,46.2,-8,17.25,16.69,21.07,19.91
2021/12/18 5:40,47.94,46.2,-8,17.25,16.69,21.07,19.91
2021/12/18 5:50,45.44,46.2,-8,17.25,16.69,21.07,19.91
2021/12/18 6:00,46.91,46.2,-8,17.21,16.59,21.07,19.97
2021/12/18 6:10,45.44,46.2,-8,17.21,16.59,21.07,19.97
2021/12/18 6:20,46.91,46.2,-8,17.21,16.59,21.03,19.97
2021/12/18 6:30,45.44,46.2,-8,17.21,16.66,21.03,19.94
2021/12/18 6:40,47.94,46.2,-8,17.21,16.66,21.03,19.94
2021/12/18 6:50,45.29,46.2,-8,17.21,16.66,21.07,19.94
2021/12/18 7:00,47.65,46.2,-8,17.18,16.61,21.07,19.91
2021/12/18 7:10,45.29,46.2,-8,17.18,16.61,21.07,19.91
2021/12/18 7:20,46.47,46.2,-8,17.18,16.61,21.02,19.91
2021/12/18 7:30,46.76,46.2,-8,17.14,16.64,21.02,19.93
2021/12/18 7:40,45.59,46.2,-8,17.14,16.64,21.02,19.93
2021/12/18 7:50,47.81,46.2,-8,17.14,16.64,21.06,19.93
2021/12/18 8:00,45.15,46.2,-8,17.14,16.64,21.06,19.9
2021/12/18 8:10,48.24,45.2,-8,17.14,16.64,21.06,19.9
2021/12/18 8:20,45.76,45.2,-8,17.14,16.64,20.95,19.9
2021/12/18 8:30,45.74,45.2,-8,17.14,16.65,20.95,19.87
2021/12/18 8:40,45.29,44.2,-8,17.14,16.65,20.95,19.87
2021/12/18 8:50,45,44.2,-8,17.14,16.65,20.71,19.87
2021/12/18 9:00,45,44.2,-8,17.19,16.61,20.71,19.97
2021/12/18 9:10,44.99,44.2,-8,17.19,16.61,20.71,19.97
2021/12/18 9:20,44.71,44.2,-8,17.19,16.61,20.91,19.97
2021/12/18 9:30,44.56,44.2,-8,17.21,16.71,20.91,18.7
2021/12/18 9:40,44.71,43.8,-7,17.21,16.71,20.91,18.7
2021/12/18 9:50,44.56,43.8,-7,17.21,16.71,20.91,18.7
2021/12/18 10:00,43.82,43.8,-7,17.27,16.73,20.91,18.9
2021/12/18 10:10,44.12,43.4,-6,17.27,16.73,20.91,18.9
2021/12/18 10:20,44.08,43.4,-6,17.27,16.73,20.89,18.9
2021/12/18 10:30,44.12,43.4,-6,17.29,16.75,20.89,19.12
2021/12/18 10:40,43.97,41.8,-2,17.29,16.75,20.89,19.12
2021/12/18 10:50,43.97,41.8,-2,17.29,16.75,21.07,19.12
2021/12/18 11:00,43.97,41.8,-2,17.25,16.87,21.07,19.23
2021/12/18 11:10,43.97,39.8,2,17.25,16.87,21.07,19.23
2021/12/18 11:20,43.82,39.8,2,17.25,16.87,20.96,19.23
2021/12/18 11:30,43.82,39.8,2,17.35,17.13,20.96,19.02
2021/12/18 11:40,43.69,39.2,3,17.35,17.13,20.96,19.02
2021/12/18 11:50,43.83,39.2,3,17.35,17.13,21.06,19.02
2021/12/18 12:00,43.82,39.2,3,17.32,16.97,21.06,19.33
2021/12/18 12:10,43.82,39.2,3,17.32,16.97,21.06,19.33
2021/12/18 12:20,43.82,39.2,3,17.32,16.97,21.07,19.33
2021/12/18 12:30,43.82,39.2,3,17.34,16.25,21.07,19.78
2021/12/18 12:40,43.85,39.2,3,17.34,16.25,21.07,19.78
2021/12/18 12:50,43.82,39.2,3,17.34,16.25,20.89,19.78
2021/12/18 13:00,43.84,39.2,3,17.34,16.25,20.89,19.73
2021/12/18 13:10,43.82,38.6,4,17.34,16.25,20.89,19.73
2021/12/18 13:20,43.97,38.6,4,17.34,16.25,20.92,19.73
2021/12/18 13:30,43.82,38.6,4,17.34,16.41,20.92,19.84
2021/12/18 13:40,43.82,38.6,4,17.34,16.41,20.92,19.84
2021/12/18 13:50,43.82,38.6,4,17.34,16.41,20.98,19.84
2021/12/18 14:00,43.95,38.6,4,17.42,16.87,20.98,19.21
2021/12/18 14:10,43.82,38,5,17.42,16.87,20.98,19.21
2021/12/18 14:20,43.85,38,5,17.42,16.87,20.99,19.21
2021/12/18 14:30,43.94,38,5,17.49,16.82,20.99,19.01
2021/12/18 14:40,43.89,38,5,17.49,16.82,20.99,19.01
2021/12/18 14:50,43.97,38,5,17.49,16.82,21.23,19.01
2021/12/18 15:00,43.97,38,5,17.46,16.83,21.23,19.8
2021/12/18 15:10,43.97,38,5,17.46,16.83,21.23,19.8
2021/12/18 15:20,44.12,38,5,17.46,16.83,21.5,19.8
2021/12/18 15:30,44.07,38,5,17.46,16.95,21.5,20.48
2021/12/18 15:40,44.12,38,5,17.46,16.95,21.5,20.48
2021/12/18 15:50,44.26,38,5,17.46,16.95,21.32,20.48
2021/12/18 16:00,44.17,38,5,17.5,17.02,21.32,20.05
2021/12/18 16:10,44.13,38.4,6,17.5,17.02,21.32,20.05
2021/12/18 16:20,44.14,38.4,6,17.5,17.02,21.27,20.05
2021/12/18 16:30,44.12,38.4,6,17.55,17.03,21.27,18.6
2021/12/18 16:40,44.3,40,5,17.55,17.03,21.27,18.6
2021/12/18 16:50,44.33,40,5,17.55,17.03,21.16,18.6
2021/12/18 17:00,44.26,40,5,17.49,17.05,21.16,18.88
2021/12/18 17:10,44.56,40,5,17.49,17.05,21.16,18.88
2021/12/18 17:20,44.41,40,5,17.49,17.05,21.21,18.88
2021/12/18 17:30,44.46,40,5,17.52,17.1,21.21,19.49
2021/12/18 17:40,44.41,40.6,4,17.52,17.1,21.21,19.49
2021/12/18 17:50,44.56,40.6,4,17.52,17.1,21.3,19.49
2021/12/18 18:00,44.56,40.6,4,17.52,17.07,21.3,19.59
2021/12/18 18:10,44.41,40.6,4,17.52,17.07,21.3,19.59
2021/12/18 18:20,44.41,40.6,4,17.52,17.07,21.36,19.59
2021/12/18 18:30,44.41,40.6,4,17.56,17.07,21.36,19.62
2021/12/18 18:40,44.41,41.2,3,17.56,17.07,21.36,19.62
2021/12/18 18:50,44.41,41.2,3,17.56,17.07,21.42,19.62
2021/12/18 19:00,44.53,41.2,3,17.59,17.07,21.42,19.69
2021/12/18 19:10,44.51,42.4,1,17.59,17.07,21.42,19.69
2021/12/18 19:20,44.41,42.4,1,17.59,17.07,21.27,19.69
2021/12/18 19:30,44.41,42.4,1,17.62,17.19,21.27,19.76
2021/12/18 19:40,44.41,42.4,1,17.62,17.19,21.27,19.76
2021/12/18 19:50,44.41,42.4,1,17.62,17.19,21.25,19.76
2021/12/18 20:00,44.42,42.4,1,17.61,17.31,21.25,19.73
2021/12/18 20:10,44.42,43.4,-1,17.61,17.31,21.25,19.73
2021/12/18 20:20,44.56,43.4,-1,17.61,17.31,21.26,19.73
2021/12/18 20:30,44.41,43.4,-1,17.62,17.22,21.26,19.87
2021/12/18 20:40,44.12,43.4,-1,17.62,17.22,21.26,19.87
2021/12/18 20:50,44.12,43.4,-1,17.62,17.22,21.18,19.87
2021/12/18 21:00,43.97,43.4,-1,17.61,17.29,21.18,19.88
2021/12/18 21:10,43.82,43.8,-2,17.61,17.29,21.18,19.88
2021/12/18 21:20,43.24,43.8,-2,17.61,17.29,21.27,19.88
2021/12/18 21:30,43.82,43.8,-2,17.61,17.43,21.27,19.9
2021/12/18 21:40,43.68,43.8,-2,17.61,17.43,21.27,19.9
2021/12/18 21:50,43.97,43.8,-2,17.61,17.43,21.25,19.9
2021/12/18 22:00,43.97,43.8,-2,17.61,17.46,21.25,19.91
2021/12/18 22:10,44.12,44.6,-4,17.61,17.46,21.25,19.91
2021/12/18 22:20,46.86,44.6,-4,17.61,17.46,21.26,19.91
2021/12/18 22:30,43.53,44.6,-4,17.56,17.22,21.26,19.91
2021/12/18 22:40,46.03,44.6,-4,17.56,17.22,21.26,19.91
2021/12/18 22:50,43.82,44.6,-4,17.56,17.22,21.27,19.91
2021/12/18 23:00,45.88,44.6,-4,17.55,17.36,21.27,19.94
2021/12/18 23:10,44.5,43.6,-4,17.55,17.36,21.27,19.94
