"Physical Time: Physical Time (s)","Inlet1RH Monitor: Surface Average of RH","Inlet1T Monitor: Surface Average of Temperature (C)","RH1 Monitor: Sum of RH","RH10 Monitor: Sum of RH","RH2 Monitor: Sum of RH","RH3 Monitor: Sum of RH","RH4 Monitor: Sum of RH","RH5 Monitor: Sum of RH","RH6 Monitor: Sum of RH","RH7 Monitor: Sum of RH","RH8 Monitor: Sum of RH","RH9 Monitor: Sum of RH","T1 Monitor: Sum of Temperature (C)","T10 Monitor: Sum of Temperature (C)","T2 Monitor: Sum of Temperature (C)","T3 Monitor: Sum of Temperature (C)","T4 Monitor: Sum of Temperature (C)","T5 Monitor: Sum of Temperature (C)","T6 Monitor: Sum of Temperature (C)","T7 Monitor: Sum of Temperature (C)","T8 Monitor: Sum of Temperature (C)","T9 Monitor: Sum of Temperature (C)","velocity Monitor: Surface Average of Velocity: Magnitude (m/s)","wall Monitor: Surface Average of Temperature (C)"
5761800,45.3857298310709,24,45.9730702103836,45.7963207122715,46.0103311736366,46.023060672012,46.0128849657486,46.0919340473668,46.0405965931306,46.008826737356,46.1816501004611,46.2086252034194,24.0950861449584,24.040115171274,24.0988300906711,24.1021877965408,24.1024033651575,24.0776391972655,24.1033207737775,24.094858131784,24.1378983325217,24.1245767519583,1,24.3
5762400,45.3857563300004,24,45.4684506025211,45.4373067851578,45.4257433668264,45.4710668722275,45.4183380278123,45.4506987815396,45.4164934693163,45.4712628063281,45.4447037947039,45.440465969268,24.0452826988877,24.0333650533619,24.0794667743581,24.0646105272093,24.0608650620771,24.0612975274615,24.0664729455885,24.0518337427973,24.1032934423718,24.094885433093,1,24.3
5763000,45.3857460742942,24,45.3225757262541,45.3313173247919,45.2966299804226,45.3127405548525,45.3019465374321,45.2626757992564,45.2797337104853,45.3257400567796,45.2361040954655,45.2229522890932,24.0432195661311,24.0351165287728,24.0603719246724,24.0541655117986,24.0488180609535,24.067334562092,24.0588476949758,24.0452843790943,24.0862267177972,24.0887227930839,1,24.3
5763600,45.385755235624,24,45.2656058149822,45.2988072666207,45.2617985724798,45.2625889854558,45.2672595095777,45.1989371339943,45.2183569524856,45.2779838182502,45.2179579409744,45.1403886907184,24.0508139325997,24.0366894005391,24.0532328454092,24.052753007724,24.0491469113082,24.0754945707112,24.0676197122347,24.0455617138727,24.0694678692018,24.0994924390708,1,24.3
5764200,45.3857528041449,24,45.2518065598768,45.2798392513035,45.2546125955323,45.2600745420185,45.2528863356913,45.1840884052197,45.2005770410604,45.2579566779926,45.2188824219295,45.1217642167655,24.0512481688036,24.0405993276889,24.0503117896866,24.0480271487423,24.0505487632949,24.0762847393789,24.0699787542873,24.0486859424489,24.0634315260941,24.1005150407987,1,24.3
5764800,45.3857534954215,24,45.2843493932577,45.300475221826,45.2888387667639,45.2996495431877,45.2869549652935,45.2315776750579,45.2441528663953,45.2922928650715,45.2522479635922,45.2298501903725,24.0377990883013,24.0317881184505,24.0361814092133,24.0321387772494,24.0367541075083,24.0572599085326,24.0525585594763,24.0348030693108,24.0496675088966,24.05800887783,1,24.1999999999999
5765400,45.3857487197442,24,45.2921701349523,45.3025696194597,45.2982777730386,45.3006579306341,45.286924620977,45.2557090535574,45.2599306263643,45.2945068474105,45.2563551665554,45.2728719509765,24.0345048825513,24.0306698582713,24.0322582446079,24.0313714011929,24.0364136095839,24.0479286457381,24.0463543826798,24.0336297617457,24.0477017246068,24.0415333398429,1,24.1999999999999
5766000,45.3857466662385,24,45.2900657149019,45.2976948270652,45.3052137546913,45.3001733950947,45.2816404972343,45.2565722883723,45.2573026384745,45.2946365535352,45.2546188242814,45.268073872708,24.0351695330047,24.032363480069,24.0295950820006,24.0314457959108,24.0382629200607,24.0474916780306,24.0472180399482,24.0334871706494,24.0482094651261,24.0432086211508,1,24.1999999999999
5766600,45.3857435612643,24,45.288225457451,45.2926140880337,45.3046076999569,45.2962141025078,45.2759989566151,45.2561915953858,45.2534639055639,45.2917829409177,45.2410379731753,45.2541362712429,24.035817244099,24.0342043966045,24.0297939039135,24.0328782901653,24.0403126928442,24.0476005013861,24.0486031874536,24.0345121808549,24.0531755104807,24.0483424887902,1,24.1999999999999
5767200,45.3857419230806,24,45.2859150706678,45.2924708987798,45.3011594804447,45.2921132184111,45.2693388379594,45.2559134962001,45.2484368362099,45.2871673687984,45.2286184591846,45.2346287322944,24.0366585577013,24.0342497659087,24.0310549492768,24.0343803741735,24.0427550417799,24.0476944321592,24.0504453026011,24.0362022263952,24.0577394556428,24.0555223313256,1,24.1999999999999
5767800,45.3857416409851,24,45.2843280953149,45.2961583639601,45.2970715582152,45.288214865854,45.2665059641168,45.2589382746245,45.2456696534782,45.2833351791952,45.2214594158134,45.2170599966863,24.0372397385215,24.0328921282502,24.0325555208744,24.0358123104001,24.0437950362179,24.0465790009334,24.0514614409191,24.0376092471985,24.0603739751632,24.0619918484141,1,24.1999999999999
5768400,50.6119717427976,29,51.5378231247516,51.1151831017732,51.3645337706336,51.5974359085083,51.8693685577085,51.7989485665688,52.0451878976742,51.7366016069246,51.6231768698151,51.9730349069974,26.9224936362133,27.3942315885927,27.1573579608289,26.9442057080836,26.8731033027115,26.8661467877552,26.7524414963593,26.9595003888805,26.3538600480426,26.5859472903305,1,24.1
5769000,50.611971557783,29,52.7817525995224,52.3053260292672,52.6522140932074,52.9686796065166,53.2392910246134,53.2422622981858,53.643407180747,52.9928295005738,54.4693301758006,54.4038174915656,27.825571379021,28.071348752206,27.8717836205298,27.7333068318849,27.6955853649158,27.6910358417885,27.5497961269792,27.7755713433662,27.0684715633805,27.2244208992976,1,24.1
5769600,50.6119722126994,29,53.1527079184245,52.770111431783,53.2865394620203,53.4454581854397,53.5891688147508,53.6146007467829,54.1697132955669,53.297584318981,55.3326895440919,55.1286384438397,28.0341852237598,28.1816892129067,27.9858860488144,27.9270234654755,27.8994159385986,27.8908412008581,27.7106773769676,27.992569315291,27.2789915207821,27.3845990471929,1,24.1
5770200,50.611972058651,29,53.259268170594,52.8124415082736,53.3553107672215,53.5918594457347,53.6865791730579,53.7397627982065,54.2720998117882,53.3544889316972,55.5828967407481,55.3290638810222,28.0876837140336,28.2383741773,28.0555286433491,27.9773285573322,27.9523217465957,27.9354350441172,27.7653623162394,28.0587331906978,27.3373376006419,27.4280617342841,1,24.1
5770800,50.6119724073416,29,53.280618916159,52.7815060369062,53.1797691837906,53.5443076800883,53.6895737533286,53.8248241345132,54.2759081410987,53.3405907504842,55.6433103615704,55.4133761897443,28.1052882141169,28.2684383920729,28.1379200053436,28.0197142113386,27.9746095138257,27.9314015018283,27.7881118234832,28.0863919760754,27.3570797175552,27.4307414218783,1,24.1
5771400,50.6119716626617,29,53.2451454347887,52.7744479561355,52.9523541392444,53.4078206189406,53.6653712300588,53.877285667876,54.2440750865459,53.3323341325613,55.6160557947228,55.5112166201093,28.1235315759486,28.2764555545432,28.2184603209742,28.0709803673399,27.9887414409894,27.921104864333,27.8047556517796,28.0954841784633,27.3760402028986,27.4087336200436,1,24.1
5772000,50.6119714457301,29,53.1954500169943,52.7702642717575,52.7538944365776,53.2443718291516,53.6470746275767,53.8740411317873,54.210976740526,53.3022646192879,55.5349202438684,55.6465508616069,28.1414106971856,28.2794171183907,28.2847552928239,28.1255984056239,27.9963193471871,27.9238883656273,27.8169925893442,28.1069544761202,27.4038286769674,27.3694920769942,1,24.1
5772600,50.6119713158319,29,53.146861285111,52.7658181055358,52.6491730210264,53.1027054899319,53.6240409820935,53.8085918995622,54.1742802407912,53.2502453132474,55.46913459365,55.7732686851507,28.1575929001829,28.2812893730072,28.3193512879081,28.1718688303926,28.0041382405971,27.9451945061215,27.8290657331522,28.1242074218924,27.424806627165,27.3313626677356,1,24.1
5773200,50.6119712848673,29,53.134745700767,52.7835591204096,52.6576572094646,53.0824993447741,53.6048450581902,53.7289028337501,54.1671291644025,53.2159196133213,55.5341622947062,55.889304495124,28.1616326837201,28.275615221002,28.3166830316305,28.1785333157662,28.0103955952725,27.9707332791358,27.8314481767959,28.1354091295634,27.4049778142941,27.2961063718056,1,24.1
5773800,50.6119716071575,29,53.1317859859249,52.7912895196977,52.7378439719037,53.1904124443352,53.5788022878343,53.678869492798,54.1591792514264,53.1973054507285,55.6878672279173,55.853259828984,28.1626195686855,28.2731219160102,28.2905386780993,28.1436740692152,28.0187620496516,27.9867441369261,27.8339928189212,28.1414506905024,27.3578201912087,27.3071832578076,1,24.1
5774400,50.6119716914772,29,53.1503848944281,52.7869361722428,52.8841053449456,53.3804519859961,53.580146969296,53.6732141251041,54.1800366120211,53.1952119104262,55.8875371995441,55.6779096752353,28.1566132001502,28.2745450195648,28.2429262421643,28.0824327841627,28.0183370760413,27.9885574513107,27.8274007276933,28.1421345635139,27.2967299180016,27.3608853603794,1,24.1
5775000,50.6119724479087,29,53.2001031001644,52.7946539037695,53.0453681171513,53.5631924573033,53.6104816690753,53.6995237139085,54.238626238273,53.2157614908768,56.0808833166647,55.4357254281502,28.1405533297311,28.2720323160025,28.1905975442689,28.0237699852397,28.0086253231707,27.9801506377747,27.8088821686421,28.1355021158111,27.2378001761494,27.4353503897117,1,24.1
5775600,47.4691263964948,25.9999999999999,50.3102629231448,50.1417530573474,50.2161962333733,50.6532971498336,50.4177973640138,50.6050752754296,50.9592318414853,50.0396723690466,53.1842158536483,51.7471519229452,26.3390096114421,26.2465545450575,26.2464973117075,26.2465452561746,26.2315166499592,26.2093513204728,26.1028448912464,26.328383118527,25.8252191897276,25.886627816764,1,23.9999999999999
5776200,47.4691269800171,25.9999999999999,49.003298536736,48.7916519887819,48.9487436311834,49.3091093522873,49.1521435407123,49.2607850976057,49.4791752505324,49.0346479131896,50.8359485640194,50.1082593128156,25.8289051899798,25.8615191022225,25.8229300807575,25.7559901484193,25.7559381177336,25.7221250735177,25.6575933876046,25.8007081704793,25.4013368127124,25.4897692001938,1,23.9999999999999
5776800,47.4691256904987,25.9999999999999,48.5845587667575,48.3765083805597,48.4290487256613,48.74204980119,48.7652695576299,48.8474520777792,48.9746729261743,48.6714448778834,49.9311334232588,49.5418908747896,25.7057868827543,25.7694476632739,25.7506718308234,25.6611154763352,25.6381994792033,25.6090511159161,25.5687979439341,25.6748877289779,25.3058957535685,25.3964944349232,1,23.9999999999999
5777400,47.4691264203302,25.9999999999999,48.4921545569333,48.2868583872556,48.2834091079412,48.5405940684356,48.6749656065322,48.7454508049608,48.8833437957706,48.5374848680751,49.648657248361,49.4182968183694,25.6656564885894,25.7352580080716,25.7349811570699,25.6509076780772,25.6011053482038,25.5766124493422,25.5297489883359,25.650609929043,25.2860038885921,25.3544095137929,1,23.9999999999999
5778000,47.4691248402043,25.9999999999999,48.4519236640553,48.2668151951349,48.2311400631964,48.4710800255778,48.6379751364102,48.6954898805785,48.8531711657169,48.4993311450864,49.5222066798461,49.4182503368965,25.6606360639931,25.7245375309043,25.7366713894857,25.6543879131991,25.5957245353218,25.5759032533651,25.5215530374819,25.644542865641,25.2978112246827,25.3307858484598,1,23.9999999999999
5778600,47.469126549973,25.9999999999999,48.4347475466174,48.280836948943,48.2468610779289,48.4619111383598,48.6224447401483,48.6610526233285,48.8376060625019,48.47907643083,49.4766024897167,49.4208898151307,25.6617390485041,25.7151914170997,25.7270843860101,25.6524013426525,25.5964399823244,25.5831226055077,25.5221384864511,25.646460847673,25.3051077834558,25.3232622724944,1,23.9999999999999
5779200,47.4691283170989,25.9999999999999,49.1876079939118,49.0733490079882,49.1028284490595,49.4137479408532,49.3563764929038,49.5170557700255,49.5827190841877,49.3818473852954,50.1354770983064,50.2581905581561,25.4009925185004,25.4400789927035,25.430074534125,25.3239517069388,25.3433402199391,25.2886983850762,25.2664343473464,25.3348067453073,25.080966285146,25.0395067317721,0.5,23.5999999999999
5779800,47.4691287494767,25.9999999999999,49.518905166288,49.4532743465896,49.4981773194335,49.6059098249125,49.681090312005,50.0771309941987,49.9465386505205,49.5528793263597,50.4007155201846,50.4258437716608,25.2877318300799,25.3100196958641,25.2948023631769,25.2582515250184,25.2327599233283,25.0994397249404,25.1432621592872,25.2762116697563,24.9917558115164,24.9831077005195,0.5,23.5999999999999
5780400,47.4691247525465,25.9999999999999,49.5906163651959,49.4311963013509,49.2358063670601,49.5119893196817,49.827691540981,50.0753384725407,50.1135758076351,49.570703160557,50.4254005502408,50.3728780200005,25.2632427562061,25.3173642657288,25.3839580741835,25.289920175803,25.1831043238282,25.0998710969791,25.0870517131694,25.2699924042005,24.983207241906,25.0005289950669,0.5,23.5999999999999
5781000,47.4691291211249,25.9999999999999,49.5186939577739,49.2859309431415,49.0362804305815,49.3458322319483,49.8233784553342,49.8456504403824,50.2276777927795,49.4793091520246,50.3382703930355,50.2329666458957,25.2875632369061,25.366783507241,25.4522178753562,25.3463596432732,25.1844883368727,25.1769861470436,25.048811681352,25.3009417457204,25.0120340606154,25.0470897334183,0.5,23.5999999999999
5781600,47.469128449862,25.9999999999999,49.4421805529432,49.2324739682366,49.0129948909206,49.2129636162385,49.7582244912496,49.6115398332531,50.1958408833989,49.3876457102105,50.2785679440543,50.0839029437065,25.3135273913368,25.3850083520949,25.4601877525773,25.3916752649677,25.2064390042451,25.2560465344725,25.0594187719542,25.3320869825175,25.0318650712769,25.0969099945911,0.5,23.5999999999999
5782200,47.4691285321736,25.9999999999999,49.3020863365879,49.0383010358352,48.8967136805034,49.1033392970328,49.6163433881368,49.4334107631723,50.0553883735053,49.2783320465998,50.2380589280485,50.1583200643529,25.3612288305432,25.4514898980251,25.5001634736257,25.4291846683045,25.2544037296322,25.3164951538224,25.1064314947978,25.3693382125657,25.0453413430492,25.0719648686833,0.5,23.5999999999999
5782800,51.3332094635833,17,49.7171377342249,50.4292838857082,50.2865260155944,49.5987648365631,49.4588196105974,49.5923730565625,49.348836240195,49.6471100425913,50.3752785538028,50.5926525204341,21.3805933862203,20.5748148645004,20.6359777743443,21.2081830873803,21.3538513124405,21.3622899012142,21.5184568130482,21.3301430216354,21.9899376920704,21.801976208382,0.5,23.1
5783400,51.3332097238885,17,49.0981392521488,49.9540849364849,49.6721964484134,49.2582290556738,48.2253193071993,48.3791133942934,48.0031451498442,48.9982557298502,47.8632853077095,47.1929627845855,19.290675659674,18.7417457551362,18.9528661947753,19.317036359449,19.4903547067208,19.6110872904554,19.6543555660846,19.3549147595371,20.4517136413139,20.5281327111704,0.5,23.1
5784000,51.3332104532053,17,48.5322454485752,48.7003948412991,47.7472061794135,48.138358300188,47.5866764887191,47.2045963454795,47.1513512997046,48.6095479189151,45.4179236380532,45.3207125328496,18.5566864097269,18.3989182031039,18.8873894477212,18.8278537530987,18.8207256679156,19.0593229101313,19.0047566647411,18.5348746694835,20.0217803119833,19.7876007121783,0.5,23.1
5784600,51.3332103182895,17,47.9184582726707,47.9718819445733,46.233943754302,46.8140611320687,47.0743296138889,46.5335945189821,46.4929086225412,48.0240051837305,44.1225851589203,45.6125086514836,18.4106132319279,18.3350126563494,19.0134071529137,18.8349289945011,18.6668167251523,18.8784391843116,18.8744089291411,18.3643367027904,19.8852274576755,19.1659688908671,0.5,23.1
5785200,51.333210617302,17,47.2883023578401,47.5192835241539,46.1987504270766,46.3141772414389,46.4239486703174,45.6251975367358,45.8166798949038,47.3873489501074,43.6473643151315,45.6838696702475,18.4595520372462,18.3556451090213,18.8268419859936,18.7957993830303,18.7366676214066,19.0246382009044,18.9506542787644,18.4093076209157,19.7961911533655,18.9818392332304,0.5,23.1
5785800,51.3332102816313,17,47.1730657654542,47.4731664450489,46.5968382720998,46.384919355865,45.8486466886511,44.9569829824454,45.454241493407,46.9742075322834,43.42006808423,45.0633245229931,18.4129358752325,18.3024857792594,18.6033052041976,18.6820171036911,18.8609134956639,19.1790000748163,18.9995192587111,18.4734782713525,19.7655514130856,19.1361013881856,0.5,23.1
5786400,51.3332095296562,17,47.4299730589239,47.5924658085509,47.3239797135295,46.7129490430075,45.3246641294178,44.2783574310051,45.2363969216448,46.8878494810592,43.0742256679471,43.9315593533039,18.2839027598918,18.2259376890915,18.3143013891665,18.5260129136292,19.0075158574128,19.3840346961902,19.0388296406871,18.4649910935961,19.8402972652261,19.5141499637888,0.5,23.3999999999999
5787000,51.3332092439171,17,47.7803257559615,47.7750893939158,47.9028521863974,47.433355439517,45.5600109303614,44.065783091649,45.3023445954702,47.3193577030092,43.034114002932,42.8128098350797,18.1483864745038,18.1493497988635,18.1050551023853,18.2631020765969,18.9074628430192,19.4433150078488,18.9984547041145,18.3015217403449,19.8291886743256,19.9118883400639,0.5,23.3999999999999
5787600,51.3332094739082,17,47.8357795343473,47.1577368202857,47.8223979749688,47.8149798208589,45.766153862182,44.3166422458441,45.2902130778256,47.8405472914763,43.2088226479945,42.8769550548195,18.122632261449,18.349878784984,18.1264033348857,18.1291079737138,18.8281415669151,19.3443357583478,18.9955770573792,18.1205944251523,19.7533755172154,19.877869561492,0.5,23.3999999999999
5788200,51.333209420998,17,47.5916473504868,46.9042460035969,47.2099165350037,47.4217257851513,45.6011099117067,44.7639436638224,45.3297546424678,47.7904640438466,43.2247015457374,43.8375010635908,18.201159663005,18.4328037224076,18.3293888578579,18.2581662084066,18.8830186432319,19.1800426533252,18.9786012565372,18.1347277962906,19.7433126639069,19.5164167236606,0.5,23.3999999999999
5788800,51.3332100575253,17,47.3248715076702,47.3557277059485,45.8341861911891,46.6999417674061,45.443726746726,45.1537464185682,45.4103712939174,47.4306277145268,43.3022208457779,44.9275220524874,18.2895072760782,18.2789253109556,18.800470072293,18.5015342909044,18.9372295714236,19.0397860068197,18.9489805460494,18.253974069815,19.7127483324402,19.1203066288467,0.5,23.3999999999999
5789400,51.3332106274135,17,47.1427724777731,47.3268367112814,44.7897824201048,46.086785230215,45.3024480326809,45.1607843868524,45.3172125383161,46.8667520764677,43.8272764196762,45.053008284474,18.3504582922463,18.2882433401682,19.1690758239762,18.7120351622505,18.9866060103551,19.0367707653012,18.9813799530959,18.444064103016,19.5180548455733,19.075046061699,0.5,23.3999999999999
5790000,56.7697871210992,29,56.0183828886891,54.7752661693547,54.1359597672642,54.7592601198592,55.3282160956603,54.8056918315388,55.5632597226536,56.2687162714898,53.0265670325161,55.210975496971,23.5231495804294,24.9321420293526,24.3457809031489,24.1771234326311,24.1912907148878,24.0760633289198,24.0532258880555,24.1848877063619,23.3534379092658,24.3504063943931,0.5,24.1
5790600,56.7697867469191,29,58.5563877494044,58.2553233935617,58.1870459692958,58.065743915521,58.7004632804361,58.8620443374461,58.9537062620172,57.9727980399884,58.019315586271,58.3260537110402,26.2642134413093,26.4442067217281,26.5564794540676,26.4805348671503,26.3962130948374,26.2351275421132,26.2803978059988,26.6288302578589,25.7109324725952,26.1090146093476,0.5,24.1
5791200,56.7697863528401,29,59.1641982861606,59.2431720876366,59.4606868795807,59.5634736208636,60.337524617483,60.6953150353426,60.7100347543044,58.9759676263192,61.2288500949063,61.4025032724045,27.4166881936728,27.280597398261,27.46493517983,27.3698679479548,27.1184816161031,26.9538803068176,26.9930126134567,27.543976478393,26.4725471210601,26.5712457245924,0.5,24.1
5791800,56.7697862407231,29,59.2814643708403,59.7272352343015,59.7469724216599,59.8349675625821,61.0036595111495,61.641690153798,61.6427303334994,59.4484651408887,62.8446508101539,62.4765206323017,27.8917387022304,27.6863225775995,27.7866990376799,27.7512324444887,27.4078163640327,27.2087266457632,27.2217816608783,27.8672645452859,26.7252244910098,26.9001353101923,0.5,24.1
5792400,56.7697863328779,29,59.5307818781385,60.0072877074211,60.4307256731101,60.0843553670955,61.5870116838208,61.6375013662834,62.1151764442218,59.6368618347935,63.4356595889955,62.5512761758677,28.023371681955,27.9038489905014,27.761248867934,27.8620338445565,27.4456274433737,27.4279497913632,27.2971647758674,28.0001287499232,26.8642348685206,27.1539382874978,0.5,24.1
5793000,56.7697864499656,29,59.7519654665555,59.7063719508421,61.5676805969318,60.6011058633198,61.7495679822288,61.3306769009794,62.1083237145522,59.9432719862705,63.5223313701965,62.4409867335946,28.0480135165333,28.0811689371054,27.524615993889,27.8004660643491,27.4866739102039,27.6047831539278,27.3882818215117,27.9944955527062,26.9687369871243,27.2927651837481,0.5,24.1
5793600,56.7697870566047,29,59.7474474937761,59.5250030513748,62.0089922194197,60.884047167794,61.5564294349758,61.1111367563203,61.726585703017,60.0631310497628,63.1808351826892,62.2036474528409,28.0874852547428,28.1612215161273,27.4463128390061,27.7611163305476,27.577849421152,27.7037631592221,27.5314022854544,27.9978000671647,27.1182258522647,27.3991021165434,0.5,24.5999999999999
5794200,56.7697871052486,29,59.8951907631248,59.706899723155,61.7602034116744,60.9762394245688,61.6399898369889,61.4828972212436,61.6469794717586,60.2513426661117,63.1476635814611,62.3318779023675,28.0619267958553,28.1197518016802,27.5354916245905,27.7545399227061,27.5711289224081,27.6153094449867,27.5693945925805,27.9612835372882,27.152336301618,27.380380688994,0.5,24.5999999999999
5794800,56.7697867052516,29,59.7748485342613,59.8378124883784,60.7816733973797,60.7763242761389,61.7711892291313,61.9411808490441,61.6444324026442,60.2931941468052,63.6812749003086,62.8741873979194,28.1048483265918,28.0876357200526,27.8183375991774,27.8196518541368,27.5423484766919,27.4953721606176,27.5775296502208,27.957052550501,27.0198995981844,27.2394653051887,0.5,24.5999999999999
5795400,56.7697864062117,29,59.5091245578329,59.6398096502011,59.8342020865358,60.3713184400702,61.4625140287995,62.1683738291488,61.6284544114877,60.1698637310745,63.8395110778743,63.2374572729922,28.1851270715633,28.1473006914904,28.0918619091016,27.9381972388306,27.6314454782923,27.4360686798047,27.5852776665887,27.99562534911,26.9825219454001,27.1445850520194,0.5,24.5999999999999
5796000,56.7697862427199,29,59.3666775603453,59.508051663448,59.4148599981373,59.9416975864186,60.9493908864431,61.9633097975755,61.626706626272,59.9413517225771,63.3728167973757,63.4676318434093,28.227849752901,28.1868738812872,28.2140785081518,28.0623110335191,27.7764158066962,27.4940262897891,27.5872142419442,28.0624090808423,27.1096868661979,27.0843110383251,0.5,24.5999999999999
5796600,56.7697861046339,29,59.3670733107479,59.7320892989094,59.447948153466,59.7074422089591,60.9403673883937,61.441114471478,61.6113740510274,59.6518533294735,63.1577117314343,63.4964187387652,28.2283676583785,28.1229834954918,28.2050186006832,28.1301493875555,27.7795575328858,27.6394210284836,27.5920868860012,28.1461554497823,27.1685241650622,27.0773868507342,0.5,24.5999999999999
5797200,42.2576834910827,19.9999999999999,50.2590486502762,47.0472488197568,49.6692573048829,48.1772422109218,49.8185023716247,52.2041810466989,51.4917848603448,47.926038517027,53.4937879158744,51.5071474982014,23.0423367863515,21.6268704681806,22.5277477068672,22.6613147329215,23.1268419819237,23.0153499569984,23.2315126801262,22.7917259192205,23.1903050860624,22.7017733023562,1,25.3999999999999
5797800,42.2576681101259,19.9999999999999,42.984924410582,43.0947393021722,43.1823463360334,43.5972524660799,42.6230855397114,42.84873395026,42.5946428022949,43.2684243128258,43.154318310256,43.2154304041331,21.1122546343569,20.6432640769735,21.3502683374912,21.2783569229127,21.4108957775218,21.3955146508623,21.4902862132976,21.1885422648405,21.8200873084029,21.6253268295696,1,25.3999999999999
5798400,42.2576921879811,19.9999999999999,41.0529964155346,41.2613404430878,40.5917491302633,41.0168924439268,40.7822129180873,39.6366668781225,40.2310443415883,41.1843744496526,39.8748421543125,39.8602104715196,20.8650854132372,20.6543748146879,21.168060028736,21.0364130461558,20.9199184139582,21.4631985551937,21.1713433418381,20.8440276262713,21.5883507054601,21.495254125002,1,25.3999999999999
5799000,42.2576833920473,19.9999999999999,40.2840187406374,40.7628298648262,40.2934204640768,40.1904584651635,40.3771319863599,38.8855627584242,39.7035622198215,40.5503443600982,39.1999870886621,38.8325203438628,20.8851965873211,20.6654833474984,20.9128677801505,20.9598491823429,20.8336660747507,21.4637122908914,21.113068997877,20.7852118574649,21.3725705652563,21.5138677813678,1,25.3999999999999
5799600,42.2576900356726,19.9999999999999,39.8948807297919,40.531226018045,40.009899731766,40.0088685596854,40.0424848843488,38.5784493509485,39.2199056393303,40.2484405347222,39.3491386904013,37.7700338788226,20.9682600320194,20.700550651285,20.9250905888538,20.9239056048268,20.9023901057421,21.5141581452505,21.2421232252972,20.8199656245016,21.1957311036093,21.8722917977261,1,25.3999999999999
5800200,42.2576873289047,19.9999999999999,39.9435453202931,40.3335322646423,40.010971047502,40.1269243145599,40.0296538714675,38.6235343579804,39.315105312219,40.0564217440941,39.4611532915072,38.0344548124562,20.9225344680987,20.7631700077156,20.895791334221,20.8472317606382,20.8861050761064,21.4705078220553,21.1799586712119,20.87550183856,21.1204369496272,21.7258938831634,1,25.3999999999999
5800800,42.2576892188446,19.9999999999999,39.448572092028,39.9076813191083,39.4167425756809,39.7164590665387,39.3885938354511,38.3048296285001,38.6895169191103,39.7251343904787,38.7155067240324,38.5851643777241,21.1179421197644,20.9292662844516,21.1314187933692,21.0079392253502,21.1423058044925,21.598027221525,21.4345318883194,21.0039344460436,21.4240659628429,21.4799131589043,1,26.3
5801400,42.2576857438581,19.9999999999999,39.3670716831261,39.7672161772651,39.5937787007772,39.6280257407658,39.2662529215169,38.3243658698223,38.5188236708501,39.6462579647128,38.4382547986992,38.7733427158764,21.1495728175525,20.9849052096356,21.0560943235348,21.0420024949859,21.1912442873551,21.5875417165873,21.5047706569804,21.0344565127736,21.5391103623491,21.3972901280021,1,26.3
5802000,42.2576837584502,19.9999999999999,39.427223214693,39.6528695227807,39.7870153988843,39.6044097716692,39.2357073833751,38.4825501344931,38.5322660115683,39.5826229876458,38.2532410391837,38.485256546425,21.1241670170868,21.0312657528959,20.9763181368975,21.0511646206166,21.2034552294928,21.5196617360341,21.4985556953017,21.0601151338575,21.6173290365092,21.5184832795542,1,26.3
5802600,42.2576812895371,19.9999999999999,39.430140152329,39.5447531411706,39.8501621848411,39.5697102158825,39.092236085781,38.5327735429789,38.4493180820536,39.504416911028,38.0311573413852,38.090121368299,21.1228235700085,21.0755696722755,20.9503989128834,21.0652956800668,21.2630325173988,21.4982134377873,21.5336185911103,21.0921842571958,21.7123577145077,21.6870610700187,1,26.3
5803200,42.2576790175078,19.9999999999999,39.3704158211255,39.4742721643274,39.7634770351012,39.4952746274436,38.9080847227506,38.5594400568165,38.3308242194783,39.3922103523753,37.7711230144164,37.7048766648023,21.1474704793857,21.1045742833464,20.9857851808774,21.0959121019692,21.3399876424685,21.4868777223656,21.58400880362,21.1384624970462,21.8245877700148,21.8533352659327,1,26.3
5803800,42.257678425035,19.9999999999999,39.2985951291632,39.5084544833499,39.689695740047,39.4332457012329,38.7684827548257,38.5780182549609,38.2255053044388,39.2799174871326,37.5979388527039,37.4517135468963,21.1771984250797,21.0904731404796,21.0159886663866,21.121493040033,21.3986145834339,21.4790009362893,21.6289647072608,21.1849478777446,21.8998332641449,21.9636585263811,1,26.3
5804400,56.8324790908766,29.9999999999999,55.3835161270014,54.9360286101327,55.6748548718018,55.8358918259859,55.3323994576088,55.2214376447022,55.0587424278056,55.8131743225641,53.2280855023535,53.8408560085677,27.1007570205625,27.7700485702005,27.5045555395772,27.1735928663639,27.2251397018386,27.2317467283837,27.1892213345695,27.1826317252138,26.7768780420935,27.2453612281038,1,26.9999999999999
5805000,56.8324793485663,29.9999999999999,57.7859038535113,57.4257418562295,57.5611529281764,57.8225558540162,58.002335999503,57.9942552050651,58.0734852612364,57.9058514958246,58.1213679947264,58.1520971474538,28.8941394078644,29.1518213380231,29.0348445259137,28.867595964117,28.855656663235,28.8596116389727,28.8069968053559,28.8793738967494,28.4184667029494,28.6087559810561,1,26.9999999999999
